Day;Seconds;Sensor 0;Sensor 1;Sensor2
2.0;24812.0;23.95;21.42;22.685000000000002
2.0;24871.0;23.95;21.42;22.685000000000002
2.0;24914.0;23.95;21.42;22.685000000000002
2.0;24973.0;23.95;21.42;22.685000000000002
2.0;25016.0;23.95;21.6;22.775
2.0;25075.0;23.95;21.51;22.73
2.0;25118.0;24.04;21.6;22.82
2.0;25177.0;23.95;21.69;22.82
2.0;25220.0;23.95;21.42;22.685000000000002
2.0;25279.0;23.95;21.24;22.595
2.0;25322.0;23.95;21.42;22.685000000000002
2.0;25381.0;23.95;21.42;22.685000000000002
2.0;25424.0;23.86;21.42;22.64
2.0;25484.0;23.86;21.42;22.64
2.0;25526.0;23.86;21.15;22.505
2.0;25586.0;23.86;20.53;22.195
2.0;25628.0;23.86;20.97;22.415
2.0;25688.0;23.77;20.97;22.369999999999997
2.0;25730.0;23.77;21.06;22.415
2.0;25790.0;23.77;20.97;22.369999999999997
2.0;25832.0;23.77;20.97;22.369999999999997
2.0;25892.0;23.77;21.06;22.415
2.0;25934.0;23.68;21.06;22.369999999999997
2.0;25994.0;23.68;21.06;22.369999999999997
2.0;26036.0;23.68;21.06;22.369999999999997
2.0;26096.0;23.68;21.15;22.415
2.0;26138.0;23.68;20.97;22.325
2.0;26198.0;23.68;20.97;22.325
2.0;26240.0;23.68;20.53;22.105
2.0;26303.0;23.68;20.88;22.28
2.0;26346.0;23.68;20.97;22.325
2.0;26405.0;23.77;21.15;22.46
2.0;26448.0;23.68;21.06;22.369999999999997
2.0;26508.0;23.77;20.97;22.369999999999997
2.0;26550.0;23.77;21.15;22.46
2.0;26610.0;23.77;21.15;22.46
2.0;26652.0;23.77;21.42;22.595
2.0;26712.0;23.77;21.42;22.595
2.0;26754.0;23.77;21.42;22.595
2.0;26814.0;23.77;21.42;22.595
2.0;26856.0;23.77;21.51;22.64
2.0;26916.0;23.86;21.6;22.73
2.0;26958.0;23.86;21.33;22.595
2.0;27018.0;23.86;21.42;22.64
2.0;27060.0;23.86;21.42;22.64
2.0;27120.0;23.77;21.42;22.595
2.0;27162.0;23.86;21.51;22.685000000000002
2.0;27222.0;23.77;21.42;22.595
2.0;27264.0;23.77;21.6;22.685000000000002
2.0;27324.0;23.77;21.69;22.73
2.0;27366.0;23.77;21.78;22.775
2.0;27426.0;23.86;21.87;22.865000000000002
2.0;27468.0;23.86;21.96;22.91
2.0;27528.0;23.86;22.05;22.955
2.0;27570.0;23.86;22.14;23.0
2.0;27630.0;23.86;22.05;22.955
2.0;27672.0;23.86;22.05;22.955
2.0;27731.0;23.86;22.05;22.955
2.0;27774.0;23.86;22.05;22.955
2.0;27833.0;23.86;21.96;22.91
2.0;27876.0;23.77;21.78;22.775
2.0;27935.0;23.77;21.69;22.73
2.0;27978.0;23.77;21.24;22.505
2.0;28037.0;23.77;20.97;22.369999999999997
2.0;28080.0;23.77;21.42;22.595
2.0;28139.0;23.77;21.42;22.595
2.0;28182.0;23.77;21.69;22.73
2.0;28241.0;23.77;21.42;22.595
2.0;28284.0;23.77;21.42;22.595
2.0;28343.0;23.77;21.69;22.73
2.0;28386.0;23.77;21.42;22.595
2.0;28445.0;23.77;21.24;22.505
2.0;28488.0;23.86;20.97;22.415
2.0;28547.0;23.77;20.8;22.285
2.0;28590.0;23.86;21.24;22.549999999999997
2.0;28649.0;23.86;21.42;22.64
2.0;28692.0;23.86;21.33;22.595
2.0;28751.0;23.86;21.42;22.64
2.0;28794.0;23.77;21.51;22.64
2.0;28853.0;23.86;21.69;22.775
2.0;28896.0;23.86;21.69;22.775
2.0;28955.0;23.86;21.78;22.82
2.0;28998.0;23.86;21.87;22.865000000000002
2.0;29057.0;23.95;21.96;22.955
2.0;29100.0;23.95;21.87;22.91
2.0;29159.0;23.86;21.78;22.82
2.0;29202.0;23.95;21.87;22.91
2.0;29261.0;23.95;21.96;22.955
2.0;29304.0;23.95;22.05;23.0
2.0;29363.0;23.95;22.05;23.0
2.0;29406.0;23.95;21.78;22.865000000000002
2.0;29465.0;23.95;21.78;22.865000000000002
2.0;29508.0;23.95;21.96;22.955
2.0;29567.0;23.95;21.96;22.955
2.0;29610.0;23.95;21.87;22.91
2.0;29669.0;23.95;21.96;22.955
2.0;29712.0;23.95;21.87;22.91
2.0;29771.0;23.95;21.96;22.955
2.0;29814.0;23.95;22.05;23.0
2.0;29873.0;23.95;22.14;23.045
2.0;29916.0;23.95;22.32;23.134999999999998
2.0;29975.0;24.04;22.32;23.18
2.0;30018.0;24.04;22.23;23.134999999999998
2.0;30077.0;24.04;22.23;23.134999999999998
2.0;30120.0;23.95;22.14;23.045
2.0;30179.0;24.04;22.14;23.09
2.0;30222.0;24.04;21.78;22.91
2.0;30281.0;24.04;21.96;23.0
2.0;30324.0;23.95;22.05;23.0
2.0;30383.0;24.04;22.14;23.09
2.0;30426.0;24.04;22.23;23.134999999999998
2.0;30485.0;24.04;22.23;23.134999999999998
2.0;30528.0;24.04;22.14;23.09
2.0;30587.0;23.95;22.32;23.134999999999998
2.0;30630.0;24.04;22.14;23.09
2.0;30689.0;23.95;22.23;23.09
2.0;30732.0;23.95;22.14;23.045
2.0;30791.0;24.04;22.14;23.09
2.0;30834.0;24.04;21.96;23.0
2.0;30893.0;24.04;21.78;22.91
2.0;30936.0;24.04;22.05;23.045
2.0;30995.0;24.04;22.05;23.045
2.0;31038.0;24.04;21.96;23.0
2.0;31097.0;24.04;22.05;23.045
2.0;31140.0;24.04;22.14;23.09
2.0;31199.0;24.04;22.14;23.09
2.0;31242.0;24.04;22.23;23.134999999999998
2.0;31301.0;24.04;22.23;23.134999999999998
2.0;31344.0;24.04;22.32;23.18
2.0;31403.0;24.04;21.78;22.91
2.0;31446.0;24.04;22.05;23.045
2.0;31505.0;23.95;21.96;22.955
2.0;31548.0;24.04;22.14;23.09
2.0;31607.0;23.95;22.14;23.045
2.0;31650.0;23.95;22.32;23.134999999999998
2.0;31709.0;24.04;22.23;23.134999999999998
2.0;31751.0;24.04;22.23;23.134999999999998
2.0;31811.0;24.04;22.23;23.134999999999998
2.0;31853.0;24.04;22.32;23.18
2.0;31913.0;24.04;22.32;23.18
2.0;31955.0;24.04;22.23;23.134999999999998
2.0;32015.0;24.04;22.14;23.09
2.0;32057.0;24.04;22.23;23.134999999999998
2.0;32117.0;24.04;22.23;23.134999999999998
2.0;32159.0;24.04;22.32;23.18
2.0;32219.0;24.04;22.23;23.134999999999998
2.0;32261.0;24.04;22.32;23.18
2.0;32321.0;24.04;22.32;23.18
2.0;32363.0;24.04;22.5;23.27
2.0;32423.0;24.04;22.32;23.18
2.0;32465.0;24.04;22.41;23.225
2.0;32525.0;24.04;22.41;23.225
2.0;32567.0;24.13;22.68;23.405
2.0;32627.0;24.13;22.68;23.405
2.0;32669.0;24.13;22.68;23.405
2.0;32729.0;24.13;22.77;23.45
2.0;32771.0;24.13;22.86;23.494999999999997
2.0;32831.0;24.13;22.86;23.494999999999997
2.0;32873.0;24.13;22.95;23.54
2.0;32933.0;24.13;23.05;23.59
2.0;32975.0;24.13;23.14;23.634999999999998
2.0;33035.0;24.13;23.23;23.68
2.0;33077.0;24.13;23.23;23.68
2.0;33137.0;24.13;23.23;23.68
2.0;33179.0;24.13;23.32;23.725
2.0;33239.0;24.22;23.32;23.77
2.0;33281.0;24.22;23.41;23.814999999999998
2.0;33341.0;24.22;23.5;23.86
2.0;33383.0;24.22;23.5;23.86
2.0;33443.0;24.22;23.5;23.86
2.0;33486.0;24.22;23.5;23.86
2.0;33545.0;24.22;23.5;23.86
2.0;33588.0;24.22;23.59;23.905
2.0;33647.0;24.22;23.59;23.905
2.0;33690.0;24.22;23.59;23.905
2.0;33749.0;24.22;23.59;23.905
2.0;33792.0;24.22;23.68;23.95
2.0;33851.0;24.22;23.59;23.905
2.0;33894.0;24.22;23.59;23.905
2.0;33953.0;24.22;23.59;23.905
2.0;33996.0;24.22;23.41;23.814999999999998
2.0;34055.0;24.22;23.14;23.68
2.0;34098.0;24.22;22.95;23.585
2.0;34157.0;24.22;22.77;23.494999999999997
2.0;34200.0;24.22;22.86;23.54
2.0;34259.0;24.22;22.95;23.585
2.0;34302.0;24.22;23.14;23.68
2.0;34361.0;24.22;23.23;23.725
2.0;34404.0;24.22;22.95;23.585
2.0;34463.0;24.22;22.95;23.585
2.0;34506.0;24.22;23.05;23.634999999999998
2.0;34565.0;24.22;22.86;23.54
2.0;34608.0;24.22;22.77;23.494999999999997
2.0;34667.0;24.22;22.86;23.54
2.0;34710.0;24.22;23.14;23.68
2.0;34769.0;24.22;23.14;23.68
2.0;34812.0;24.22;23.23;23.725
2.0;34871.0;24.22;23.32;23.77
2.0;34914.0;24.22;23.41;23.814999999999998
2.0;34973.0;24.22;23.41;23.814999999999998
2.0;35016.0;24.22;23.5;23.86
2.0;35075.0;24.32;23.59;23.955
2.0;35118.0;24.22;23.59;23.905
2.0;35177.0;24.32;23.68;24.0
2.0;35220.0;24.22;23.77;23.994999999999997
2.0;35280.0;24.32;23.77;24.045
2.0;35322.0;24.32;23.86;24.09
2.0;35381.0;24.32;23.86;24.09
2.0;35424.0;24.32;23.95;24.134999999999998
2.0;35483.0;24.32;23.86;24.09
2.0;35526.0;24.32;23.95;24.134999999999998
2.0;35585.0;24.32;24.04;24.18
2.0;35628.0;24.32;24.04;24.18
2.0;35687.0;24.32;24.04;24.18
2.0;35730.0;24.32;24.13;24.225
2.0;35789.0;24.32;24.13;24.225
2.0;35832.0;24.32;24.22;24.27
2.0;35891.0;24.32;24.22;24.27
2.0;35934.0;24.32;24.13;24.225
2.0;35993.0;24.32;24.13;24.225
2.0;36036.0;24.32;24.22;24.27
2.0;36095.0;24.41;24.22;24.314999999999998
2.0;36138.0;24.41;24.22;24.314999999999998
2.0;36197.0;24.41;24.32;24.365000000000002
2.0;36240.0;24.41;24.13;24.27
2.0;36299.0;24.41;24.13;24.27
2.0;36342.0;24.41;24.22;24.314999999999998
2.0;36401.0;24.41;24.32;24.365000000000002
2.0;36444.0;24.41;24.32;24.365000000000002
2.0;36503.0;24.41;24.32;24.365000000000002
2.0;36546.0;24.41;24.32;24.365000000000002
2.0;36605.0;24.41;24.32;24.365000000000002
2.0;36648.0;24.41;24.41;24.41
2.0;36707.0;24.41;24.41;24.41
2.0;36750.0;24.41;24.59;24.5
2.0;36809.0;24.41;24.59;24.5
2.0;36852.0;24.41;24.59;24.5
2.0;36911.0;24.41;24.59;24.5
2.0;36954.0;24.5;24.59;24.545
2.0;37013.0;24.41;24.59;24.5
2.0;37056.0;24.5;24.59;24.545
2.0;37115.0;24.41;24.59;24.5
2.0;37158.0;24.5;24.5;24.5
2.0;37217.0;24.5;24.5;24.5
2.0;37260.0;24.41;24.5;24.455
2.0;37319.0;24.41;24.41;24.41
2.0;37362.0;24.5;24.59;24.545
2.0;37421.0;24.5;24.32;24.41
2.0;37464.0;24.5;24.41;24.455
2.0;37523.0;24.5;24.41;24.455
2.0;37566.0;24.5;24.32;24.41
2.0;37625.0;24.5;24.32;24.41
2.0;37668.0;24.5;24.32;24.41
2.0;37727.0;24.5;24.32;24.41
2.0;37770.0;24.5;24.32;24.41
2.0;37829.0;24.41;24.32;24.365000000000002
2.0;37872.0;24.5;24.41;24.455
2.0;37931.0;24.5;24.13;24.314999999999998
2.0;37974.0;24.5;24.32;24.41
2.0;38033.0;24.5;24.13;24.314999999999998
2.0;38076.0;24.5;23.68;24.09
2.0;38135.0;24.5;23.86;24.18
2.0;38177.0;24.5;23.86;24.18
2.0;38238.0;24.5;23.95;24.225
2.0;38280.0;24.5;24.13;24.314999999999998
2.0;38340.0;24.5;24.04;24.27
2.0;38382.0;24.5;24.13;24.314999999999998
2.0;38442.0;24.5;23.95;24.225
2.0;38485.0;24.5;24.22;24.36
2.0;38544.0;24.5;24.13;24.314999999999998
2.0;38587.0;24.5;24.32;24.41
2.0;38646.0;24.5;23.95;24.225
2.0;38689.0;24.5;24.13;24.314999999999998
2.0;38748.0;24.5;23.77;24.134999999999998
2.0;38791.0;24.5;24.04;24.27
2.0;38850.0;24.5;23.95;24.225
2.0;38893.0;24.5;24.04;24.27
2.0;38952.0;24.5;24.22;24.36
2.0;38995.0;24.5;24.32;24.41
2.0;39054.0;24.59;24.13;24.36
2.0;39097.0;24.59;24.32;24.455
2.0;39156.0;24.5;24.32;24.41
2.0;39199.0;24.5;24.41;24.455
2.0;39258.0;24.59;24.41;24.5
2.0;39301.0;24.59;24.5;24.545
2.0;39360.0;24.59;24.59;24.59
2.0;39403.0;24.59;24.5;24.545
2.0;39462.0;24.68;24.41;24.545
2.0;39504.0;24.59;24.41;24.5
2.0;39564.0;24.68;24.32;24.5
2.0;39606.0;24.68;23.95;24.314999999999998
2.0;39666.0;24.59;23.95;24.27
2.0;39708.0;24.59;23.95;24.27
2.0;39768.0;24.68;23.86;24.27
2.0;39810.0;24.59;24.22;24.405
2.0;39870.0;24.68;24.32;24.5
2.0;39913.0;24.68;24.32;24.5
2.0;39972.0;24.68;24.32;24.5
2.0;40015.0;24.59;24.5;24.545
2.0;40074.0;24.59;24.59;24.59
2.0;40117.0;24.68;24.41;24.545
2.0;40176.0;24.68;24.5;24.59
2.0;40219.0;24.68;24.68;24.68
2.0;40278.0;24.68;24.77;24.725
2.0;40321.0;24.68;24.68;24.68
2.0;40380.0;24.68;24.5;24.59
2.0;40423.0;24.68;24.41;24.545
2.0;40482.0;24.68;24.32;24.5
2.0;40525.0;24.68;24.32;24.5
2.0;40584.0;24.68;24.41;24.545
2.0;40627.0;24.68;24.59;24.634999999999998
2.0;40690.0;24.68;24.68;24.68
2.0;40732.0;24.68;24.68;24.68
2.0;40792.0;24.68;24.77;24.725
2.0;40834.0;24.68;24.86;24.77
2.0;40894.0;24.77;24.86;24.814999999999998
2.0;40936.0;24.68;24.86;24.77
2.0;40996.0;24.77;24.68;24.725
2.0;41038.0;24.77;24.32;24.545
2.0;41098.0;24.77;24.32;24.545
2.0;41140.0;24.77;24.32;24.545
2.0;41200.0;24.77;24.41;24.59
2.0;41242.0;24.77;24.41;24.59
2.0;41302.0;24.77;24.22;24.494999999999997
2.0;41344.0;24.86;24.32;24.59
2.0;41404.0;24.86;24.41;24.634999999999998
2.0;41446.0;24.77;24.68;24.725
2.0;41506.0;24.86;24.77;24.814999999999998
2.0;41548.0;24.77;24.68;24.725
2.0;41608.0;24.77;24.77;24.77
2.0;41650.0;24.77;24.86;24.814999999999998
2.0;41710.0;24.77;24.95;24.86
2.0;41752.0;24.86;25.05;24.955
2.0;41812.0;24.86;25.05;24.955
2.0;41854.0;24.86;25.05;24.955
2.0;41914.0;24.86;24.95;24.905
2.0;41956.0;24.95;24.86;24.905
2.0;42016.0;24.86;24.95;24.905
2.0;42058.0;24.95;25.05;25.0
2.0;42118.0;24.95;25.23;25.09
2.0;42160.0;24.95;25.32;25.134999999999998
2.0;42220.0;24.95;25.32;25.134999999999998
2.0;42262.0;24.86;25.32;25.09
2.0;42322.0;24.95;25.32;25.134999999999998
2.0;42364.0;24.86;25.41;25.134999999999998
2.0;42424.0;24.95;25.32;25.134999999999998
2.0;42466.0;24.95;25.14;25.045
2.0;42526.0;24.95;25.32;25.134999999999998
2.0;42568.0;25.05;25.41;25.23
2.0;42628.0;25.05;25.5;25.275
2.0;42670.0;25.05;25.5;25.275
2.0;42730.0;25.05;25.6;25.325000000000003
2.0;42772.0;24.95;25.5;25.225
2.0;42832.0;25.05;25.5;25.275
2.0;42874.0;25.05;25.6;25.325000000000003
2.0;42934.0;25.05;25.69;25.37
2.0;42976.0;24.95;25.6;25.275
2.0;43036.0;25.05;25.6;25.325000000000003
2.0;43078.0;24.95;25.6;25.275
2.0;43138.0;25.05;25.6;25.325000000000003
2.0;43180.0;25.05;25.6;25.325000000000003
2.0;43240.0;25.05;25.69;25.37
2.0;43282.0;25.05;25.69;25.37
2.0;43342.0;25.05;25.78;25.415
2.0;43384.0;25.05;25.5;25.275
2.0;43443.0;25.05;25.41;25.23
2.0;43486.0;25.05;25.5;25.275
2.0;43545.0;25.05;25.6;25.325000000000003
2.0;43588.0;25.05;25.6;25.325000000000003
2.0;43647.0;25.05;25.32;25.185000000000002
2.0;43690.0;25.05;25.41;25.23
2.0;43749.0;25.05;25.32;25.185000000000002
2.0;43792.0;25.14;25.32;25.23
2.0;43851.0;25.14;25.41;25.275
2.0;43894.0;25.14;25.6;25.37
2.0;43953.0;25.14;25.6;25.37
2.0;43996.0;25.14;25.69;25.415
2.0;44055.0;25.14;25.69;25.415
2.0;44098.0;25.14;25.69;25.415
2.0;44157.0;25.14;25.78;25.46
2.0;44200.0;25.14;25.69;25.415
2.0;44259.0;25.23;25.78;25.505000000000003
2.0;44302.0;25.14;25.6;25.37
2.0;44361.0;25.23;25.6;25.415
2.0;44404.0;25.23;25.69;25.46
2.0;44466.0;25.23;25.6;25.415
2.0;44508.0;25.23;25.32;25.275
2.0;44568.0;25.23;25.41;25.32
2.0;44610.0;25.23;25.6;25.415
2.0;44670.0;25.23;25.5;25.365000000000002
2.0;44712.0;25.23;25.6;25.415
2.0;44772.0;25.23;25.69;25.46
2.0;44814.0;25.23;25.69;25.46
2.0;44874.0;25.23;25.6;25.415
2.0;44916.0;25.23;25.6;25.415
2.0;44976.0;25.23;25.69;25.46
2.0;45018.0;25.23;25.78;25.505000000000003
2.0;45078.0;25.23;25.78;25.505000000000003
2.0;45120.0;25.23;25.96;25.595
2.0;45180.0;25.32;25.87;25.595
2.0;45222.0;25.23;25.69;25.46
2.0;45282.0;25.32;25.69;25.505000000000003
2.0;45324.0;25.32;25.6;25.46
2.0;45384.0;25.23;25.5;25.365000000000002
2.0;45426.0;25.32;25.41;25.365000000000002
2.0;45486.0;25.32;25.41;25.365000000000002
2.0;45528.0;25.32;25.41;25.365000000000002
2.0;45588.0;25.32;25.6;25.46
2.0;45630.0;25.32;25.6;25.46
2.0;45690.0;25.32;25.32;25.32
2.0;45732.0;25.32;25.6;25.46
2.0;45792.0;25.23;25.32;25.275
2.0;45834.0;25.32;25.5;25.41
2.0;45894.0;25.32;25.41;25.365000000000002
2.0;45936.0;25.32;25.41;25.365000000000002
2.0;45996.0;25.23;25.6;25.415
2.0;46038.0;25.32;25.6;25.46
2.0;46098.0;25.32;25.6;25.46
2.0;46140.0;25.23;25.69;25.46
2.0;46200.0;25.32;25.69;25.505000000000003
2.0;46242.0;25.32;25.69;25.505000000000003
2.0;46302.0;25.32;25.69;25.505000000000003
2.0;46344.0;25.32;25.41;25.365000000000002
2.0;46404.0;25.32;25.6;25.46
2.0;46446.0;25.32;25.69;25.505000000000003
2.0;46506.0;25.41;25.6;25.505000000000003
2.0;46548.0;25.32;25.23;25.275
2.0;46607.0;25.41;25.41;25.41
2.0;46650.0;25.41;25.41;25.41
2.0;46709.0;25.41;25.6;25.505000000000003
2.0;46752.0;25.32;25.5;25.41
2.0;46811.0;25.41;25.6;25.505000000000003
2.0;46854.0;25.41;25.69;25.55
2.0;46913.0;25.41;25.78;25.595
2.0;46956.0;25.41;25.87;25.64
2.0;47015.0;25.41;25.96;25.685000000000002
2.0;47058.0;25.32;26.06;25.689999999999998
2.0;47117.0;25.41;26.06;25.735
2.0;47160.0;25.41;26.06;25.735
2.0;47219.0;25.41;26.06;25.735
2.0;47262.0;25.41;26.06;25.735
2.0;47321.0;25.32;26.06;25.689999999999998
2.0;47364.0;25.41;26.06;25.735
2.0;47424.0;25.41;25.69;25.55
2.0;47466.0;25.41;25.78;25.595
2.0;47526.0;25.41;25.78;25.595
2.0;47568.0;25.41;25.6;25.505000000000003
2.0;47628.0;25.41;25.69;25.55
2.0;47670.0;25.41;25.69;25.55
2.0;47730.0;25.41;25.6;25.505000000000003
2.0;47772.0;25.41;25.6;25.505000000000003
2.0;47832.0;25.41;25.6;25.505000000000003
2.0;47874.0;25.41;25.32;25.365000000000002
2.0;47937.0;25.41;25.41;25.41
2.0;47980.0;25.41;25.6;25.505000000000003
2.0;48039.0;25.41;25.6;25.505000000000003
2.0;48082.0;25.41;25.69;25.55
2.0;48142.0;25.32;25.69;25.505000000000003
2.0;48184.0;25.41;25.78;25.595
2.0;48244.0;25.41;25.78;25.595
2.0;48286.0;25.41;25.69;25.55
2.0;48346.0;25.41;25.69;25.55
2.0;48388.0;25.41;25.6;25.505000000000003
2.0;48448.0;25.41;25.69;25.55
2.0;48490.0;25.41;25.6;25.505000000000003
2.0;48550.0;25.41;25.6;25.505000000000003
2.0;48592.0;25.41;25.6;25.505000000000003
2.0;48652.0;25.41;25.6;25.505000000000003
2.0;48694.0;25.41;25.6;25.505000000000003
2.0;48754.0;25.41;25.6;25.505000000000003
2.0;48796.0;25.41;25.6;25.505000000000003
2.0;48856.0;25.41;25.6;25.505000000000003
2.0;48898.0;25.41;25.69;25.55
2.0;48958.0;25.41;25.6;25.505000000000003
2.0;49000.0;25.41;25.6;25.505000000000003
2.0;49060.0;25.41;25.5;25.455
2.0;49102.0;25.41;25.6;25.505000000000003
2.0;49163.0;25.41;25.6;25.505000000000003
2.0;49189.0;25.41;25.6;25.505000000000003
2.0;49214.0;25.41;25.6;25.505000000000003
2.0;49239.0;25.41;25.6;25.505000000000003
2.0;49264.0;25.41;25.6;25.505000000000003
2.0;49289.0;25.41;25.6;25.505000000000003
2.0;49315.0;25.41;25.6;25.505000000000003
2.0;49340.0;25.41;25.6;25.505000000000003
2.0;49365.0;25.41;25.6;25.505000000000003
2.0;49390.0;25.41;25.6;25.505000000000003
2.0;49415.0;25.41;25.6;25.505000000000003
2.0;49440.0;25.41;25.6;25.505000000000003
2.0;49466.0;25.41;25.6;25.505000000000003
2.0;49491.0;25.41;25.69;25.55
2.0;49516.0;25.41;25.6;25.505000000000003
2.0;49541.0;25.41;25.6;25.505000000000003
2.0;49566.0;25.41;25.6;25.505000000000003
2.0;49592.0;25.41;25.69;25.55
2.0;49616.0;25.41;25.69;25.55
2.0;49642.0;25.41;25.69;25.55
2.0;49667.0;25.41;25.69;25.55
2;49793;25.41;25.6;26.33
2;49818;25.41;25.6;26.33
2;49843;25.41;25.5;26.33
2;49868;25.41;25.5;26.33
2;49893;25.41;25.5;26.33
2;49918;25.41;25.5;26.33
2;49944;25.41;25.5;26.33
2;49969;25.41;25.5;26.33
2;49994;25.41;25.41;26.33
2;50019;25.41;25.5;26.33
2;50044;25.32;25.5;26.33
2;50070;25.41;25.5;26.33
2;50095;25.32;25.41;26.33
2;50120;25.41;25.41;26.33
2;50162;25.41;25.41;26.33
2;50206;25.41;25.41;26.33
2;50248;25.41;25.05;26.33
2;50273;25.41;25.14;26.33
2;50298;25.32;25.23;26.33
2;50323;25.41;25.23;26.33
2;50349;25.41;25.32;26.33
2;50374;25.41;25.32;26.33
2;50399;25.41;25.32;26.33
2;50424;25.41;25.32;26.33
2;50449;25.41;25.32;26.33
2;50703;25.32;25.32;26.33
2;50729;25.32;25.32;26.33
2;50754;25.41;25.32;26.33
2;50779;25.32;25.32;26.33
2;50804;25.41;25.32;26.33
2;50829;25.32;25.32;26.33
2;50855;25.41;25.32;26.33
2;50880;25.32;25.32;26.33
2;50905;25.41;25.32;26.33
2;50930;25.32;25.32;26.33
2;50955;25.32;25.32;26.33
2;50980;25.32;25.32;26.33
2;51006;25.32;25.32;26.33
2;51031;25.32;25.32;26.33
2;51056;25.32;25.32;26.33
2;51081;25.32;25.32;26.33
2;51106;25.32;25.23;26.33
2;51131;25.32;25.32;26.33
2;51156;25.23;25.32;26.33
2;51182;25.23;25.23;26.33
2;51207;25.32;25.23;26.33
2;51232;25.32;25.14;26.24
2;51257;25.23;25.23;26.24
2;51282;25.23;25.23;26.24
2;51307;25.23;25.23;26.24
2;51548;0;25.32;26.24
2;51574;25.32;25.14;26.24
2;51599;25.32;25.14;26.24
2;51624;25.32;25.14;26.24
2;51649;25.32;25.05;26.24
2;51674;25.41;25.05;26.24
2;51699;25.32;25.14;26.24
2;51725;25.41;25.05;26.24
2;51750;25.32;25.05;26.24
2;51775;25.32;25.05;26.24
2;51800;25.32;24.95;26.24
2;51825;25.32;24.95;26.24
2;51850;25.32;24.95;26.24
2;51875;25.32;24.95;26.24
2;51901;25.32;24.95;26.24
2;51961;25.32;24.95;26.24
2;52003;25.32;24.86;26.24
2;52064;25.32;24.95;26.24
2;52089;24.77;24.95;26.15
2;52114;24.77;24.95;26.15
2;52139;24.77;24.95;26.15
2;52165;24.86;24.95;26.15
2;52190;24.95;24.95;26.15
2;52215;24.95;25.05;26.15
2;52240;24.95;24.95;26.15
2;52265;24.95;25.05;26.15
2;52290;25.05;25.05;26.15
2;52315;25.05;25.14;26.15
2;52340;25.05;25.14;26.15
2;52366;25.05;25.23;26.15
2;52391;25.05;25.23;26.15
2;52416;25.05;25.23;26.15
2;52441;25.05;25.23;26.15
2;52466;25.14;25.23;26.15
2;52491;25.14;25.23;26.15
2;52516;25.14;25.23;26.15
2;52541;25.14;25.32;26.15
2;52567;25.14;25.32;26.15
2;52592;25.14;25.23;26.15
2;52617;25.14;25.32;26.15
2;52642;25.14;25.23;26.15
2;52667;25.14;25.23;26.15
2;52692;25.14;25.23;26.15
2;52717;25.14;25.14;26.15
2;52743;25.14;25.14;26.15
2;52768;25.14;25.23;26.15
2;52793;25.14;25.23;26.15
2;52818;25.14;25.14;26.15
2;52843;25.14;25.23;26.15
2;52869;25.14;25.23;26.15
2;52894;25.14;25.23;26.15
2;52919;25.14;25.23;26.15
2;52944;25.14;25.23;26.15
2;52969;25.14;25.23;26.15
2;52994;25.14;25.23;26.15
2;53019;25.14;25.14;26.15
2;53045;25.23;25.14;26.15
2;53070;25.14;25.23;26.15
2;53095;25.14;25.23;26.15
2;53120;25.14;25.14;26.15
2;53145;25.14;25.23;26.15
2;53170;25.14;25.23;26.15
2;53196;25.14;25.14;26.15
2;53221;25.14;25.14;26.15
2;53246;25.14;25.14;26.15
2;53271;25.14;25.23;26.15
2;53296;25.14;25.23;26.15
2;53321;25.14;25.14;26.15
2;53347;25.14;25.14;26.15
2;53372;25.14;25.14;26.15
2;53397;25.14;25.23;26.15
2;53422;25.14;25.14;26.15
2;53447;25.14;25.05;26.15
2;53473;25.23;25.05;26.15
2;53498;25.14;25.14;26.15
2;53523;25.23;25.14;26.15
2;53548;25.23;25.14;26.15
2;53573;25.23;25.14;26.15
2;53598;25.23;25.14;26.15
2;53624;25.23;25.05;26.15
2;53649;25.23;25.14;26.15
2;53674;25.23;25.14;26.15
2;53699;25.23;25.14;26.15
2;53724;25.23;25.14;26.15
2;53750;25.23;25.05;26.15
2;53775;25.23;25.05;26.15
2;53800;25.23;25.05;26.15
2;53825;25.14;24.95;26.15
2;53850;25.23;24.95;26.15
2;53875;25.14;24.95;26.15
2;53901;25.23;24.95;26.15
2;53926;25.23;24.95;26.15
2;53951;25.14;25.05;26.15
2;53976;25.14;25.05;26.15
2;54001;25.14;25.14;26.15
2;54027;25.14;25.05;26.15
2;54051;25.14;25.05;26.06
2;54077;25.14;25.05;26.15
2;54102;25.14;25.14;26.15
2;54127;25.14;25.14;26.06
2;54152;25.14;25.14;26.15
2;54177;25.14;25.23;26.06
2;54203;25.14;25.14;26.15
2;54474;25.23;25.32;0
2;54500;25.23;25.32;26.15
2;54525;25.23;25.32;26.15
2;54550;25.23;25.41;26.15
2;54575;25.23;25.41;26.15
2;54600;25.23;25.32;26.15
2;54625;25.32;25.32;26.15
2;54651;25.32;25.14;26.15
2;54676;25.23;24.86;26.15
2;54701;25.32;24.86;26.15
2;54726;25.32;24.86;26.15
2;54751;25.32;24.95;26.15
2;54776;25.23;24.86;26.15
2;54802;25.23;24.86;26.15
2;54827;25.23;24.86;26.15
2;54852;25.23;24.86;26.15
2;54877;25.23;24.95;26.15
2;54902;25.23;24.95;26.15
